trade_date,open,high,low,close,volume,amount,pct_chg,ma25,ma60,dif,dea,macd
2021-11-03,1592.77,1601.6,1558.43,1561.8,27829.31,4958314.535,-2.2,1619.93,1528.15,11.86,25.64,-27.56
2021-11-04,1573.25,1606.93,1565.71,1596.49,31130.43,5592211.731,2.22,1625.91,1528.96,9.88,22.49,-25.22
2021-11-05,1596.5,1632.58,1596.5,1610.42,27077.23,4956331.383,0.87,1630.37,1530.38,9.34,19.86,-21.04
2021-11-08,1610.47,1620.03,1594.59,1610.56,17705.72,3220439.334,0.01,1629.14,1532.16,8.81,17.65,-17.68
2021-11-09,1610.45,1617.43,1576.85,1583.93,27351.92,4915170.028,-1.65,1628.0,1533.92,6.18,15.36,-18.36
2021-11-10,1583.93,1588.35,1535.26,1552.06,35348.77,6204803.25,-2.01,1625.67,1534.81,1.5,12.58,-22.16
2021-11-11,1551.12,1565.87,1541.01,1565.87,22651.87,3987243.285,0.89,1623.53,1534.37,-1.08,9.85,-21.86
2021-11-12,1573.31,1579.54,1563.27,1569.57,17606.63,3124400.972,0.24,1621.2,1534.72,-2.79,7.32,-20.22
2021-11-15,1569.48,1578.62,1548.53,1558.39,24947.35,4410975.373,-0.71,1617.45,1535.76,-4.99,4.86,-19.7
2021-11-16,1564.46,1608.7,1561.8,1599.85,33526.24,6033536.262,2.66,1615.22,1537.36,-3.36,3.22,-13.16
2021-11-17,1597.2,1610.91,1583.93,1588.35,24505.46,4411450.908,-0.72,1610.44,1538.77,-2.95,1.98,-9.86
2021-11-18,1576.16,1598.97,1566.23,1585.69,19520.89,3485674.964,-0.17,1606.23,1541.08,-2.81,1.02,-7.66
2021-11-19,1587.63,1636.13,1582.33,1617.91,31155.59,5699883.8,2.03,1603.1,1544.16,-0.1,0.8,-1.8
2021-11-22,1636.13,1689.22,1635.25,1640.8,42572.68,7994018.41,1.41,1605.02,1547.61,3.85,1.41,4.88
2021-11-23,1638.79,1696.3,1638.79,1678.1,45782.2,8676297.616,2.27,1608.0,1552.75,9.88,3.1,13.56
2021-11-24,1681.26,1739.66,1678.61,1717.54,54512.35,10555736.753,2.35,1611.54,1558.22,17.63,6.01,23.24
2021-11-25,1728.16,1757.54,1722.19,1730.84,39752.88,7803035.266,0.77,1615.5,1563.1,24.57,9.72,29.7
2021-11-26,1738.63,1740.55,1703.38,1717.55,32655.57,6337346.211,-0.77,1616.92,1567.17,28.66,13.51,30.3
2021-11-29,1734.35,1760.9,1726.46,1756.47,42399.34,8372476.083,2.27,1620.88,1572.92,34.65,17.74,33.82
2021-11-30,1756.83,1760.81,1705.59,1708.49,36924.87,7192172.533,-2.73,1623.35,1577.86,35.12,21.21,27.82
2021-12-01,1725.5,1734.31,1698.09,1710.45,26254.4,5071457.098,0.11,1627.38,1582.98,35.24,24.02,22.44
2021-12-02,1716.66,1718.56,1698.6,1711.35,20421.82,3939731.543,0.05,1631.23,1588.52,35.01,26.22,17.58
2021-12-03,1709.58,1759.68,1708.74,1744.87,35818.39,7045848.18,1.96,1636.39,1593.68,37.1,28.39,17.42
2021-12-06,1754.71,1760.9,1725.5,1740.81,31063.88,6122543.819,-0.23,1642.2,1598.82,37.99,30.31,15.36
2021-12-07,1752.71,1759.01,1722.61,1730.7,36979.89,7286659.622,-0.58,1647.55,1603.21,37.45,31.74,11.42
2021-12-08,1738.67,1809.57,1725.5,1807.8,61048.07,12285101.988,4.45,1657.39,1608.7,42.75,33.94,17.62
2021-12-09,1818.36,1873.21,1809.57,1846.33,64239.18,13404724.467,2.13,1667.39,1614.86,49.49,37.05,24.88
2021-12-10,1822.84,1854.5,1819.3,1849.39,43148.22,8944582.265,0.17,1676.95,1621.6,54.45,40.53,27.84
2021-12-13,1906.02,1929.03,1874.16,1874.34,65806.56,14139012.29,1.35,1687.5,1628.74,59.7,44.37,30.66
2021-12-14,1874.34,1918.32,1858.24,1902.48,40449.41,8673733.691,1.5,1700.24,1635.93,65.39,48.57,33.64
2021-12-15,1895.53,1915.71,1880.38,1889.21,30078.27,6444715.086,-0.7,1713.73,1643.02,68.03,52.46,31.14
2021-12-16,1871.51,1897.21,1846.05,1875.04,37211.36,7865499.278,-0.75,1726.09,1649.83,68.2,55.61,25.18
2021-12-17,1858.68,1865.31,1801.6,1814.61,48403.18,9988869.785,-3.22,1735.89,1656.25,62.74,57.04,11.4
2021-12-20,1814.61,1845.55,1806.03,1821.92,32257.69,6654596.508,0.4,1746.44,1662.46,58.32,57.29,2.06
2021-12-21,1809.57,1830.92,1781.1,1803.55,26285.89,5354186.59,-1.01,1754.58,1667.65,52.74,56.38,-7.28
2021-12-22,1805.14,1825.5,1805.14,1812.22,17430.79,3570928.372,0.48,1763.54,1673.7,48.45,54.8,-12.7
2021-12-23,1816.65,1875.93,1791.87,1875.93,39098.54,8126298.013,3.52,1775.15,1680.85,49.62,53.76,-8.28
2021-12-24,1901.49,1961.73,1901.49,1941.49,56129.59,12295953.4,3.49,1788.09,1688.23,55.2,54.05,2.3
2021-12-27,1918.41,1918.41,1868.85,1886.39,37555.9,8020677.686,-2.84,1797.91,1692.31,54.55,54.15,0.8
2021-12-28,1887.44,1907.35,1872.92,1892.02,27650.7,5901940.633,0.3,1806.47,1696.97,53.87,54.09,-0.44
2021-12-29,1902.48,1906.24,1806.03,1806.03,54049.02,11195625.154,-4.54,1810.01,1700.23,45.86,52.45,-13.18
2021-12-30,1806.03,1848.48,1794.52,1836.11,35261.36,7272866.657,1.67,1814.22,1703.85,41.46,50.25,-17.58
2021-12-31,1831.69,1834.33,1794.52,1813.99,29664.91,6061415.344,-1.2,1818.08,1706.95,35.78,47.36,-23.16
2022-01-04,1818.42,1830.76,1782.14,1815.08,33842.62,6913653.122,,1820.42,1709.66,31.01,44.09,-26.16
2022-01-05,1809.57,1827.26,1785.68,1790.99,28395.51,5774992.117,-1.33,1823.72,1711.92,24.99,40.27,-30.56
2022-01-06,1789.22,1801.6,1715.34,1754.01,51794.75,10226933.847,-2.06,1825.47,1712.69,17.04,35.62,-37.16
2022-01-07,1747.63,1759.91,1716.05,1718.43,29816.69,5831695.311,-2.03,1825.75,1713.15,7.79,30.06,-44.54
2022-01-10,1706.05,1749.4,1696.79,1739.66,29626.7,5792738.145,1.24,1825.54,1713.87,2.14,24.47,-44.66
2022-01-11,1723.73,1738.78,1708.84,1717.14,22276.64,4332180.604,-1.29,1824.59,1715.95,-4.11,18.76,-45.74
2022-01-12,1723.73,1750.99,1723.73,1740.55,27474.1,5384359.628,1.36,1824.99,1718.23,-7.09,13.59,-41.36
2022-01-13,1738.62,1741.42,1650.79,1661.25,56747.35,10781720.544,-4.56,1819.13,1718.77,-15.67,7.74,-46.82
2022-01-14,1661.25,1675.07,1648.52,1652.06,29321.64,5506186.026,-0.55,1811.36,1719.1,-22.95,1.6,-49.1
2022-01-17,1652.94,1662.06,1624.04,1647.29,27353.82,5074077.665,-0.29,1803.27,1718.52,-28.77,-4.48,-48.58
2022-01-18,1647.35,1689.09,1638.79,1674.42,31215.77,5906705.861,1.65,1795.27,1718.81,-30.83,-9.75,-42.16
2022-01-19,1698.07,1698.07,1671.42,1691.88,26370.94,5026993.463,1.04,1786.85,1719.56,-30.71,-13.94,-33.54
2022-01-20,1695.42,1752.04,1695.42,1742.78,34013.91,6665294.954,3.01,1780.99,1721.78,-26.2,-16.39,-19.62
2022-01-21,1734.35,1763.99,1726.4,1756.47,30812.58,6091427.695,0.79,1776.25,1724.13,-21.28,-17.37,-7.82
2022-01-24,1729.93,1755.59,1709.08,1725.68,23985.8,4685441.775,-1.75,1772.69,1725.96,-19.64,-17.82,-3.64
2022-01-25,1719.31,1739.66,1708.69,1719.31,25510.12,4971078.498,-0.37,1768.59,1728.03,-18.63,-17.98,-1.3
2022-01-26,1718.46,1742.32,1698.07,1729.93,23905.13,4655706.528,0.62,1765.64,1730.24,-16.79,-17.75,1.92
2022-01-27,1770.64,1779.32,1727.27,1738.78,42665.16,8450329.058,0.51,1762.71,1733.19,-14.45,-17.09,5.28
2022-01-28,1729.93,1741.43,1663.57,1669.76,41020.11,7889492.895,-3.97,1754.46,1734.41,-17.95,-17.26,-1.38
2022-02-07,1682.14,1693.26,1637.02,1652.91,35150.42,6601799.703,-1.01,1742.92,1735.12,-21.84,-18.18,-7.32
2022-02-08,1653.72,1657.25,1583.92,1627.28,41713.06,7585130.459,-1.55,1732.55,1735.4,-26.68,-19.88,-13.6
2022-02-09,1627.36,1688.34,1616.64,1677.7,33884.79,6346699.784,3.1,1723.98,1736.96,-26.14,-21.13,-10.02
2022-02-10,1681.26,1686.48,1643.56,1657.37,23031.83,4315456.868,-1.21,1718.03,1738.72,-27.05,-22.31,-9.48
2022-02-11,1643.21,1681.96,1629.05,1636.99,33746.49,6296909.575,-1.23,1710.07,1739.9,-29.08,-23.67,-10.82
2022-02-14,1628.17,1660.91,1625.79,1653.54,20195.87,3762313.349,1.01,1703.65,1741.3,-29.01,-24.74,-8.54
2022-02-15,1653.65,1690.99,1644.98,1672.96,27105.86,5131842.112,1.17,1697.97,1743.21,-27.08,-25.2,-3.76
2022-02-16,1681.26,1687.45,1670.64,1674.67,14586.85,2769034.316,0.1,1693.31,1744.46,-25.13,-25.19,0.12
2022-02-17,1681.8,1691.42,1664.45,1669.75,18213.66,3450265.032,-0.29,1689.94,1745.82,-23.7,-24.89,2.38
2022-02-18,1661.47,1688.32,1650.87,1687.45,19385.49,3670339.742,1.06,1688.7,1747.51,-20.9,-24.09,6.38
2022-02-21,1681.26,1687.37,1653.79,1660.9,20815.73,3920377.358,-1.57,1685.55,1748.23,-20.59,-23.39,5.6
2022-02-22,1645.87,1646.75,1592.79,1599.74,52298.81,9473992.638,-3.68,1680.86,1747.55,-24.98,-23.71,-2.54
2022-02-23,1602.87,1622.86,1592.84,1616.67,28111.61,5118197.82,1.06,1675.9,1746.52,-26.8,-24.33,-4.94
2022-02-24,1599.85,1605.15,1546.85,1561.02,65359.25,11578557.075,-3.44,1671.89,1743.91,-32.35,-25.93,-12.84
2022-02-25,1570.65,1600.1,1570.65,1591.94,38979.13,6999524.161,1.98,1669.49,1741.6,-33.86,-27.52,-12.68
2022-02-28,1581.32,1590.12,1563.57,1584.28,28923.03,5158148.387,-0.48,1666.97,1739.38,-35.28,-29.07,-12.42
2022-03-01,1594.54,1649.02,1594.54,1644.52,47379.3,8721229.267,3.8,1665.77,1737.51,-31.17,-29.49,-3.36
2022-03-02,1628.17,1637.89,1614.9,1632.49,20074.48,3690612.341,-0.73,1663.4,1736.24,-28.57,-29.31,1.48
2022-03-03,1633.3,1637.24,1587.46,1592.77,31546.93,5703580.558,-2.43,1657.4,1734.28,-29.36,-29.32,-0.08
2022-03-04,1568.0,1586.48,1553.04,1575.52,31047.03,5509157.654,-1.08,1650.16,1732.02,-31.03,-29.66,-2.74
2022-03-07,1557.56,1564.46,1507.65,1510.48,49155.81,8487507.372,-4.13,1641.55,1728.11,-37.17,-31.16,-12.02
2022-03-08,1557.36,1580.97,1532.6,1551.36,57215.46,10087484.369,2.71,1634.83,1724.96,-38.3,-32.59,-11.42
2022-03-09,1561.01,1597.2,1522.97,1574.35,56434.42,10018590.069,1.48,1628.61,1722.35,-36.91,-33.45,-6.92
2022-03-10,1599.85,1611.36,1584.81,1587.84,36461.78,6587438.866,0.86,1622.57,1718.68,-34.33,-33.63,-1.4
2022-03-11,1562.69,1572.42,1520.28,1565.35,47726.77,8335618.341,-1.42,1618.39,1714.0,-33.71,-33.65,-0.12
2022-03-14,1530.83,1548.53,1504.29,1504.29,49006.61,8416841.92,-3.9,1612.45,1708.25,-37.71,-34.46,-6.5
2022-03-15,1460.04,1491.01,1418.45,1418.45,89055.87,14567142.622,-5.71,1604.1,1700.65,-47.26,-37.02,-20.48
2022-03-16,1445.88,1490.04,1409.6,1482.12,77592.81,12753010.156,4.49,1596.27,1693.64,-49.12,-39.44,-19.36
2022-03-17,1521.98,1552.95,1514.6,1522.12,68351.96,11843531.813,2.7,1590.86,1687.53,-46.84,-40.92,-11.84
2022-03-18,1520.21,1544.11,1497.45,1511.18,38348.68,6564085.394,-0.72,1585.83,1681.46,-45.38,-41.81,-7.14
2022-03-21,1525.52,1526.98,1499.87,1508.09,27877.16,4763083.283,-0.2,1580.01,1676.35,-43.97,-42.24,-3.46
2022-03-22,1525.42,1525.42,1492.19,1499.86,21054.04,3578291.198,-0.55,1573.09,1670.99,-43.02,-42.4,-1.24
2022-03-23,1508.71,1566.23,1501.63,1550.47,58067.39,10096341.448,3.37,1568.12,1666.77,-37.75,-41.47,7.44
2022-03-24,1537.91,1539.68,1519.64,1522.81,25815.32,4457504.43,-1.78,1562.24,1661.94,-35.4,-40.25,9.7
2022-03-25,1514.9,1534.37,1491.01,1495.44,29708.66,5054831.352,-1.8,1554.56,1655.6,-35.33,-39.27,7.88
2022-03-28,1437.92,1473.14,1419.34,1469.6,57541.64,9392008.017,-1.73,1546.91,1647.74,-36.94,-38.8,3.72
2022-03-29,1470.22,1496.76,1470.22,1475.09,25934.98,4343365.464,0.37,1541.92,1640.88,-37.34,-38.51,2.34
2022-03-30,1502.52,1530.92,1499.86,1530.92,42433.43,7276379.091,3.79,1538.49,1634.86,-32.78,-37.36,9.16
2022-03-31,1521.98,1538.44,1512.07,1521.1,25173.86,4338022.922,-0.64,1536.9,1630.12,-29.61,-35.81,12.4
2022-04-01,1530.78,1586.58,1523.48,1575.08,44861.91,7936957.252,3.55,1536.22,1625.77,-22.49,-33.15,21.32
2022-04-06,1551.18,1582.8,1551.18,1561.8,27819.77,4910792.426,-0.84,1535.32,1621.56,-17.71,-30.06,24.7
2022-04-07,1555.61,1579.5,1548.62,1561.8,20195.71,3568182.341,0.0,1532.02,1617.34,-13.76,-26.8,26.08
2022-04-08,1564.46,1582.77,1563.17,1578.62,22941.32,4081618.543,1.08,1529.86,1613.8,-9.17,-23.27,28.2
2022-04-11,1566.23,1566.23,1509.62,1521.98,43863.59,7568782.591,-3.59,1527.03,1609.93,-9.99,-20.62,21.26
2022-04-12,1529.95,1582.13,1511.36,1576.85,41629.56,7284546.261,3.6,1527.08,1607.57,-6.14,-17.72,23.16
2022-04-13,1563.57,1588.35,1549.49,1565.34,31147.66,5534915.753,-0.73,1529.28,1604.67,-3.97,-14.97,22.0
2022-04-14,1582.15,1624.54,1575.25,1600.74,37649.86,6834657.201,2.26,1531.25,1602.73,0.6,-11.86,24.92
2022-04-15,1594.72,1608.7,1589.14,1598.07,21041.13,3800797.635,-0.17,1532.2,1600.35,3.96,-8.69,25.3
2022-04-18,1576.08,1591.0,1564.46,1584.65,19793.15,3525102.977,-0.84,1532.07,1599.08,5.47,-5.86,22.66
2022-04-19,1592.77,1621.97,1571.09,1584.19,24204.76,4359851.98,-0.03,1532.83,1597.95,6.56,-3.38,19.88
2022-04-20,1594.27,1610.47,1565.06,1590.12,24155.72,4342043.328,0.37,1536.26,1596.99,7.81,-1.14,17.9
2022-04-21,1584.1,1598.08,1566.23,1575.06,28952.61,5160788.004,-0.95,1542.52,1595.34,7.5,0.59,13.82
2022-04-22,1560.03,1582.05,1557.54,1568.88,27899.75,4955360.846,-0.39,1545.99,1593.29,6.68,1.81,9.74
2022-04-25,1548.53,1571.98,1506.06,1511.36,53658.02,9352986.852,-3.67,1545.56,1589.43,1.37,1.72,-0.7
2022-04-26,1507.23,1547.63,1504.29,1533.03,44563.96,7692845.226,1.43,1546.44,1585.71,-1.07,1.16,-4.46
2022-04-27,1563.68,1601.62,1563.68,1588.28,57402.44,10289893.014,3.6,1549.65,1583.42,1.43,1.22,0.42
2022-04-28,1586.58,1632.59,1580.83,1623.74,44010.06,8038681.95,2.23,1554.6,1581.82,6.21,2.21,8.0
2022-04-29,1624.63,1636.13,1602.49,1617.89,34885.27,6384066.537,-0.36,1557.3,1579.96,9.41,3.65,11.52
2022-05-05,1619.32,1654.71,1618.42,1625.51,33660.94,6235017.58,0.47,1561.41,1578.07,12.42,5.41,14.02
2022-05-06,1606.04,1609.59,1575.96,1586.58,28596.18,5138176.68,-2.4,1565.05,1576.68,11.53,6.63,9.8
2022-05-09,1575.08,1575.08,1537.91,1550.3,30351.82,5324616.273,-2.29,1568.28,1574.97,7.81,6.87,1.88
2022-05-10,1521.98,1579.46,1508.72,1562.86,40119.19,7018451.097,0.81,1571.79,1573.9,5.8,6.65,-1.7
2022-05-11,1552.95,1582.58,1550.3,1564.46,30312.67,5372950.033,0.1,1573.13,1572.01,4.3,6.18,-3.76
2022-05-12,1551.18,1573.31,1548.53,1559.74,22038.23,3888480.084,-0.3,1574.68,1570.38,2.69,5.48,-5.58
2022-05-13,1575.08,1590.95,1562.69,1573.52,20730.52,3690141.231,0.88,1574.61,1569.33,2.5,4.89,-4.78
2022-05-16,1590.12,1590.12,1542.04,1555.61,27765.31,4881208.653,-1.14,1574.37,1567.69,0.89,4.09,-6.4
2022-05-17,1566.12,1570.65,1552.95,1564.46,20144.74,3557048.801,0.57,1574.47,1565.89,0.33,3.34,-6.02
2022-05-18,1569.47,1569.7,1542.35,1558.26,24850.44,4362486.907,-0.4,1573.66,1563.95,-0.61,2.55,-6.32
2022-05-19,1544.11,1554.72,1538.8,1553.84,19776.26,3459059.182,-0.28,1574.93,1562.01,-1.69,1.7,-6.78
2022-05-20,1557.37,1593.79,1550.3,1592.78,41949.6,7493460.272,2.51,1575.57,1560.44,0.59,1.48,-1.78
2022-05-23,1592.77,1596.22,1568.0,1575.96,22157.13,3950856.594,-1.06,1576.0,1559.02,1.02,1.39,-0.74
2022-05-24,1580.39,1581.27,1553.4,1557.38,27342.22,4824599.922,-1.18,1574.26,1558.31,-0.13,1.08,-2.42
2022-05-25,1562.04,1568.0,1545.87,1553.41,22388.69,3929477.102,-0.26,1572.47,1557.26,-1.35,0.6,-3.9
2022-05-26,1558.26,1558.26,1530.83,1542.16,28053.44,4888109.192,-0.72,1570.78,1556.95,-3.18,-0.16,-6.04
2022-05-27,1557.37,1575.08,1551.19,1553.1,25119.58,4436904.896,0.71,1569.53,1556.3,-3.71,-0.87,-5.68
2022-05-30,1562.69,1584.41,1562.69,1573.67,34465.69,6135631.304,1.32,1568.87,1556.12,-2.44,-1.18,-2.52
2022-05-31,1570.45,1605.96,1563.55,1596.34,40750.82,7329201.058,1.44,1569.72,1555.32,0.39,-0.87,2.52
2022-06-01,1594.54,1605.85,1574.19,1582.38,21760.01,3897858.999,-0.87,1570.26,1554.48,1.49,-0.4,3.78
2022-06-02,1582.13,1589.06,1575.08,1580.39,16914.73,3019718.032,-0.13,1573.03,1554.28,2.17,0.12,4.1
2022-06-06,1583.92,1588.35,1555.61,1582.15,36741.26,6535329.352,0.11,1574.99,1554.39,2.82,0.66,4.32
2022-06-07,1578.74,1614.9,1566.5,1608.61,35048.59,6356031.009,1.67,1575.8,1556.02,5.41,1.61,7.6
2022-06-08,1614.9,1665.33,1614.9,1650.82,44353.81,8236953.846,2.62,1576.89,1557.68,10.75,3.44,14.62
2022-06-09,1656.48,1670.95,1636.13,1639.67,26329.02,4897066.622,-0.68,1577.76,1558.77,13.92,5.53,16.78
2022-06-10,1632.6,1687.45,1623.74,1681.79,47344.62,8882462.598,2.57,1580.01,1560.34,19.6,8.35,22.5
2022-06-13,1672.41,1674.18,1635.32,1642.33,36755.18,6847248.995,-2.35,1582.24,1561.62,20.68,10.81,19.74
2022-06-14,1622.86,1659.51,1621.09,1655.6,29416.23,5467949.348,0.81,1586.45,1564.14,22.35,13.12,18.46
2022-06-15,1654.71,1685.69,1648.51,1659.23,33663.62,6354869.1,0.22,1590.31,1568.15,23.69,15.23,16.92
2022-06-16,1676.47,1688.01,1659.43,1660.91,26886.7,5087605.391,0.1,1594.16,1571.13,24.61,17.11,15.0
2022-06-17,1661.87,1727.27,1661.87,1726.39,50541.61,9749530.916,3.94,1600.83,1574.54,30.27,19.74,21.06
2022-06-20,1725.5,1743.2,1707.81,1718.44,34974.78,6802792.459,-0.46,1606.63,1577.99,33.73,22.54,22.38
2022-06-21,1724.62,1740.54,1706.04,1721.73,23717.02,4617805.127,0.19,1613.27,1581.55,36.31,25.29,22.04
2022-06-22,1729.93,1732.58,1709.58,1713.12,19646.65,3813775.294,-0.5,1619.22,1585.11,37.24,27.68,19.12
2022-06-23,1719.04,1738.81,1716.66,1731.79,26843.52,5239860.443,1.09,1626.16,1588.13,39.03,29.95,18.16
2022-06-24,1743.2,1787.45,1738.78,1777.72,39634.65,7921199.792,2.65,1635.11,1592.38,43.65,32.69,21.92
2022-06-27,1787.39,1813.94,1770.01,1779.08,40115.17,8124448.9,0.08,1642.57,1597.1,46.88,35.53,22.7
2022-06-28,1787.22,1806.03,1770.63,1801.6,25245.71,5112298.787,1.27,1651.59,1602.64,50.68,38.56,24.24
2022-06-29,1794.52,1806.91,1779.49,1796.29,30360.12,6142508.408,-0.29,1661.15,1607.99,52.65,41.38,22.54
2022-06-30,1788.83,1857.7,1788.82,1829.08,38982.43,7984019.438,0.74,1672.18,1612.96,56.21,44.34,23.74
2022-07-01,1838.03,1849.45,1802.44,1814.82,21596.45,4385555.299,-0.78,1683.08,1617.86,57.22,46.92,20.6
2022-07-04,1806.73,1810.56,1789.74,1804.93,25075.89,5042804.258,-0.54,1693.16,1621.69,56.57,48.85,15.44
2022-07-05,1811.44,1837.53,1797.78,1818.36,26329.4,5345189.852,0.74,1702.94,1625.96,56.49,50.38,12.22
2022-07-06,1817.45,1823.72,1776.31,1790.62,32751.66,6566374.982,-1.53,1710.71,1629.78,53.57,51.02,5.1
2022-07-07,1793.31,1797.2,1775.43,1779.89,20931.77,4179088.24,-0.6,1718.61,1633.13,49.82,50.78,-1.92
2022-07-08,1793.31,1802.15,1785.4,1787.94,15643.89,3134903.462,0.45,1726.92,1637.56,46.95,50.01,-6.12
2022-07-11,1780.07,1784.16,1744.56,1756.28,23949.21,4709248.31,-1.77,1733.88,1640.55,41.64,48.34,-13.4
2022-07-12,1757.53,1764.5,1726.28,1742.69,23446.86,4562731.381,-0.77,1739.24,1643.51,35.92,45.85,-19.86
2022-07-13,1739.64,1763.79,1735.77,1752.06,19853.77,3893406.034,0.54,1743.29,1646.03,31.78,43.04,-22.52
2022-07-14,1753.06,1768.08,1736.06,1746.8,20527.24,4014985.518,-0.3,1747.58,1648.51,27.76,39.98,-24.44
2022-07-15,1739.74,1788.55,1739.2,1743.67,33416.23,6588730.699,-0.18,1750.05,1651.16,24.04,36.79,-25.5
2022-07-18,1746.22,1752.16,1719.07,1745.6,24220.72,4701936.868,0.11,1754.19,1653.85,21.0,33.64,-25.28
2022-07-19,1739.64,1745.59,1722.65,1737.94,21956.03,4250852.886,-0.44,1757.48,1656.32,17.78,30.46,-25.36
2022-07-20,1751.94,1762.0,1739.64,1744.2,18704.61,3659970.961,0.36,1760.88,1659.13,15.54,27.48,-23.88
2022-07-21,1737.94,1749.39,1730.26,1734.27,14061.37,2735503.093,-0.57,1763.81,1661.89,12.82,24.55,-23.46
2022-07-22,1743.41,1754.85,1730.7,1741.43,25113.57,4894378.605,0.41,1764.41,1665.72,11.12,21.86,-21.48
2022-07-25,1743.67,1746.17,1727.12,1739.33,16912.44,3285451.347,-0.12,1765.25,1669.16,9.49,19.39,-19.8
2022-07-26,1746.79,1757.5,1741.45,1744.3,20685.1,4041100.077,0.29,1766.15,1671.76,8.5,17.21,-17.42
2022-07-27,1736.96,1742.32,1714.6,1716.92,21489.87,4149807.166,-1.57,1766.3,1673.32,5.45,14.86,-18.82
2022-07-28,1718.26,1733.38,1692.83,1697.6,34869.86,6669448.409,-1.13,1764.94,1674.65,1.45,12.18,-21.46
2022-07-29,1695.01,1716.38,1679.8,1698.0,37032.36,7028415.881,0.02,1761.75,1675.85,-1.67,9.41,-22.16
2022-08-01,1690.46,1706.55,1682.56,1690.72,21037.41,3988198.59,-0.43,1758.21,1677.59,-4.67,6.59,-22.52
2022-08-02,1681.5,1688.64,1661.83,1681.49,28220.88,5284516.568,-0.55,1753.41,1679.78,-7.71,3.73,-22.88
2022-08-03,1690.44,1702.97,1678.82,1685.98,24598.42,4642442.196,0.27,1749.0,1681.83,-9.64,1.06,-21.4
2022-08-04,1690.45,1720.05,1681.62,1713.71,30357.14,5797110.733,1.65,1744.38,1684.32,-8.83,-0.92,-15.82
2022-08-05,1724.26,1730.7,1703.77,1720.82,20085.84,3857406.327,0.41,1740.62,1687.0,-7.53,-2.24,-10.58
2022-08-08,1712.94,1728.8,1706.11,1709.7,16799.01,3220702.892,-0.65,1736.81,1689.27,-7.31,-3.26,-8.1
2022-08-09,1709.7,1716.38,1703.86,1708.34,13874.61,2651800.008,-0.08,1732.41,1691.81,-7.17,-4.04,-6.26
2022-08-10,1708.32,1715.49,1667.71,1677.93,27926.62,5259452.686,-1.78,1727.9,1693.71,-9.4,-5.11,-8.58
2022-08-11,1686.87,1705.65,1679.72,1705.56,26061.49,4940834.195,1.65,1724.93,1696.16,-8.83,-5.85,-5.96
2022-08-12,1705.56,1726.22,1699.39,1724.44,20259.83,3882570.566,1.11,1722.39,1699.0,-6.79,-6.04,-1.5
2022-08-15,1717.69,1734.72,1713.3,1717.18,19323.14,3717178.491,-0.42,1720.83,1701.08,-5.68,-5.97,0.58
2022-08-16,1720.8,1729.61,1713.7,1715.35,14835.84,2854189.586,-0.11,1719.73,1703.4,-4.9,-5.76,1.72
2022-08-17,1726.22,1726.22,1694.92,1715.49,18360.63,3508295.541,0.01,1718.27,1706.04,-4.22,-5.45,2.46
2022-08-18,1706.55,1711.09,1682.46,1695.37,23167.77,4384060.205,-1.17,1716.21,1708.4,-5.24,-5.41,0.34
2022-08-19,1697.6,1706.86,1688.66,1694.93,13544.17,2572000.762,-0.03,1714.26,1710.95,-6.02,-5.53,-0.98
2022-08-22,1685.98,1705.65,1682.74,1694.01,15426.67,2925285.473,-0.05,1712.2,1713.3,-6.63,-5.75,-1.76
2022-08-23,1698.14,1698.14,1669.88,1672.57,23756.36,4452538.978,-1.27,1709.59,1714.95,-8.75,-6.35,-4.8
2022-08-24,1672.55,1677.24,1655.57,1658.43,18727.61,3486382.969,-0.85,1706.15,1715.98,-11.44,-7.37,-8.14
2022-08-25,1662.72,1688.66,1658.43,1685.98,21925.34,4107597.895,1.66,1704.22,1717.71,-11.21,-8.14,-6.14
2022-08-26,1699.39,1710.12,1686.87,1697.6,23141.95,4397161.135,0.69,1702.47,1719.66,-9.98,-8.5,-2.96
2022-08-29,1684.19,1699.36,1676.14,1680.45,13569.62,2555981.192,-1.01,1700.11,1721.3,-10.27,-8.86,-2.82
2022-08-30,1683.61,1685.98,1658.43,1672.56,18235.39,3400091.358,-0.47,1697.25,1722.36,-11.01,-9.29,-3.44
2022-08-31,1663.7,1722.25,1663.62,1720.86,44691.51,8518225.337,2.89,1697.4,1723.53,-7.61,-8.95,2.68
2022-09-01,1710.26,1713.7,1682.3,1682.3,26845.08,5088658.955,-2.24,1696.79,1724.24,-7.94,-8.75,1.62
2022-09-02,1690.39,1693.09,1669.13,1677.03,19391.32,3635162.804,-0.31,1695.95,1724.16,-8.53,-8.71,0.36
2022-09-05,1665.98,1671.66,1627.84,1641.25,36821.87,6764549.173,-2.13,1693.97,1724.14,-11.74,-9.31,-4.86
2022-09-06,1641.58,1653.06,1632.31,1650.2,20830.04,3832086.313,0.54,1692.72,1724.05,-13.41,-10.13,-6.56
2022-09-07,1641.28,1643.63,1619.8,1626.06,28306.16,5151537.33,-1.46,1690.32,1723.5,-16.5,-11.41,-10.18
2022-09-08,1627.84,1638.57,1623.37,1623.37,16590.57,3026766.448,-0.17,1686.71,1722.88,-18.94,-12.91,-12.06
2022-09-09,1632.31,1656.46,1624.26,1650.01,27089.86,4991679.523,1.64,1683.88,1721.6,-18.51,-14.03,-8.96
